publication_number,speech,vision,nlp,kr,evo,ml,planning,hardware,comments,examiner_id
US-5842247-A,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2012268574-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2012276110-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2008005117-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,AI,not_AI,,4
US-2014264291-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-8700264-B2,not_AI,not_AI,not_AI,not_AI,not_AI,AI,not_AI,not_AI,,4
US-5178680-A,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2007213845-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2018150760-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2008023599-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2008122879-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,AI,not_AI,,4
US-5788749-A,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2013024410-A1,not_AI,not_AI,not_AI,not_AI,not_AI,AI,not_AI,AI,,4
US-2017249566-A1,not_AI,not_AI,AI,AI,not_AI,AI,not_AI,not_AI,,4
US-8480196-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2011032858-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,AI,not_AI,,4
US-2013129728-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2003148906-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2002110088-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,AI,not_AI,,4
US-2014156563-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,AI,,4
US-9930909-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2015057635-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,AI,not_AI,,4
US-2012120273-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-9428009-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-5223750-A,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,AI,,4
US-9391388-B1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2015025875-A1,not_AI,not_AI,AI,AI,not_AI,not_AI,not_AI,not_AI,,4
US-6644621-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-5883494-A,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-6236635-B1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-4385440-A,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2007115021-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-9037524-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,AI,,4
US-2018040135-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-7160473-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2010065283-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-9294606-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2018130528-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,AI,,4
US-2014279798-A1,not_AI,not_AI,not_AI,AI,not_AI,not_AI,not_AI,not_AI,,4
US-7343702-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2010090528-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2009251893-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-5354271-A,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2017207946-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-4461201-A,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2010167321-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2012285634-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2015320856-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2018032971-A1,not_AI,not_AI,AI,AI,not_AI,AI,not_AI,not_AI,,4
US-2013224087-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2010145700-A1,AI,not_AI,AI,not_AI,not_AI,not_AI,AI,not_AI,,4
US-9498331-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-4796484-A,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2015134392-A1,not_AI,not_AI,AI,AI,not_AI,AI,not_AI,not_AI,,4
US-5097510-A,AI,not_AI,not_AI,not_AI,not_AI,AI,AI,not_AI,,4
US-2013064605-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2016145799-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2007123360-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2013071386-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2016345422-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-9084132-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,AI,not_AI,,4
US-2015242280-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,AI,not_AI,,4
US-7588122-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2014297574-A1,not_AI,not_AI,not_AI,AI,not_AI,AI,not_AI,not_AI,,4
US-7328396-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2013138424-A1,not_AI,not_AI,not_AI,AI,not_AI,AI,AI,not_AI,,4
US-8457747-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2016034809-A1,not_AI,AI,not_AI,not_AI,not_AI,AI,not_AI,not_AI,,4
US-9151491-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2012259633-A1,AI,not_AI,AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-8051028-B2,not_AI,not_AI,not_AI,AI,not_AI,AI,not_AI,not_AI,,4
US-2002030823-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2013037262-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-5247553-A,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-5487026-A,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2013312620-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-6273827-B1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2018321317-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-8562342-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2016048500-A1,not_AI,not_AI,AI,AI,not_AI,AI,not_AI,not_AI,,4
US-7657393-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-5975099-A,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-4695400-A,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2017109836-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,AI,not_AI,,4
US-2016171367-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2006068741-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2004039608-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2007297857-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2007092646-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-9242170-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2015112911-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,AI,,4
US-6596663-B1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-4804155-A,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,AI,not_AI,,4
US-2011318236-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-8764473-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-9588656-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2013204922-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,AI,not_AI,,4
US-8436048-B1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2005056165-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2015356473-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-8605259-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2003021691-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-4359904-A,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2009105153-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2005185063-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-9986591-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,AI,not_AI,,4
US-2015149154-A1,not_AI,not_AI,AI,AI,not_AI,AI,not_AI,not_AI,,4
US-2015066829-A1,not_AI,not_AI,not_AI,not_AI,not_AI,AI,not_AI,not_AI,,4
US-2013024186-A1,not_AI,not_AI,AI,AI,not_AI,AI,not_AI,not_AI,,4
US-2013253902-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2014024910-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-5809486-A,not_AI,not_AI,not_AI,AI,not_AI,not_AI,not_AI,not_AI,,4
US-5348975-A,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-9136002-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2014169271-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-7055359-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-4302898-A,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2009124872-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2011271174-A1,not_AI,not_AI,not_AI,not_AI,not_AI,AI,not_AI,not_AI,,4
US-4927696-A,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-7377091-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-6958839-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2008121642-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-8251117-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-8018367-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2008276396-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2014228979-A1,not_AI,not_AI,not_AI,not_AI,not_AI,AI,AI,not_AI,,4
US-2012085498-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-5860365-A,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2018003570-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-4651816-A,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-5912320-A,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2007089640-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2006236334-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-5677410-A,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2013295225-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-8354604-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-4267079-A,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-9787763-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-7200064-B1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,AI,not_AI,,4
US-6957044-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,AI,not_AI,,4
US-7220335-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2014288921-A1,AI,not_AI,AI,AI,not_AI,not_AI,not_AI,not_AI,,4
US-9856368-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2007015180-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-4581984-A,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2009125469-A1,not_AI,not_AI,not_AI,AI,not_AI,not_AI,not_AI,not_AI,,4
US-6067535-A,not_AI,not_AI,not_AI,not_AI,not_AI,AI,not_AI,not_AI,,4
US-6882394-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2006230008-A1,not_AI,not_AI,not_AI,not_AI,not_AI,AI,not_AI,not_AI,,4
US-6216433-B1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2014032219-A1,AI,not_AI,not_AI,AI,not_AI,not_AI,not_AI,not_AI,,4
US-5169959-A,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2017278067-A1,AI,not_AI,AI,AI,not_AI,AI,not_AI,not_AI,,4
US-2005038282-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2013144598-A1,not_AI,not_AI,AI,AI,not_AI,not_AI,not_AI,not_AI,,4
US-9855657-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-8862910-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,AI,not_AI,,4
US-2016313434-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2002134301-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-4784825-A,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2009140920-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2017277628-A1,not_AI,not_AI,not_AI,not_AI,not_AI,AI,not_AI,AI,,4
US-2014012652-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2014274146-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2014132429-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-6024823-A,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2015324501-A1,not_AI,not_AI,not_AI,AI,not_AI,AI,not_AI,not_AI,,4
US-2002117393-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2007026667-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-7566281-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-6892530-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2008255621-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-5664062-A,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,AI,,4
US-4443680-A,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,AI,not_AI,,4
US-2018300616-A1,not_AI,not_AI,not_AI,not_AI,not_AI,AI,not_AI,AI,,4
US-2007119962-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,AI,not_AI,,4
US-2013174243-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-4925812-A,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-4857637-A,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2008182012-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2010064932-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-6360742-B1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2013253911-A1,not_AI,not_AI,not_AI,AI,not_AI,not_AI,not_AI,not_AI,,4
US-2015137889-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-RE32003-E,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-5614413-A,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2018129865-A1,not_AI,AI,not_AI,not_AI,not_AI,AI,not_AI,not_AI,,4
US-9965777-B2,not_AI,not_AI,not_AI,AI,not_AI,not_AI,not_AI,not_AI,,4
US-5316855-A,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2009006233-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2008047755-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2013169933-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-7537749-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-9361606-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2018275967-A1,not_AI,not_AI,not_AI,AI,not_AI,AI,not_AI,not_AI,,4
US-7870961-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2017212176-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-9785717-B1,not_AI,not_AI,AI,not_AI,not_AI,AI,not_AI,not_AI,,4
US-2018004558-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2006276405-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2017274972-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2010310157-A1,not_AI,AI,not_AI,AI,not_AI,AI,not_AI,not_AI,,4
US-9198298-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2007051039-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-10025437-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-9527734-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-7510574-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-5069241-A,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-7455190-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-9206987-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-9257887-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-8400140-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,AI,not_AI,,4
US-8302662-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2006045604-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-6204480-B1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2009151657-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2015358159-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,AI,not_AI,,4
US-5692274-A,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-8296148-B1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2003007570-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2018181088-A1,not_AI,not_AI,not_AI,not_AI,not_AI,AI,AI,not_AI,,4
US-2014244259-A1,AI,not_AI,AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2015013697-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-9721001-B2,not_AI,not_AI,AI,AI,not_AI,not_AI,not_AI,not_AI,,4
US-2002140803-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-8190299-B2,not_AI,not_AI,not_AI,AI,not_AI,not_AI,AI,not_AI,,4
US-9250208-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2018165575-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,AI,,4
US-6392313-B1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2012259679-A1,not_AI,not_AI,not_AI,not_AI,not_AI,AI,not_AI,not_AI,,4
US-2009027770-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2011016413-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-6213347-B1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-7486077-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2013320348-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-7647853-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-8937092-B2,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2015016013-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2013097491-A1,not_AI,not_AI,not_AI,AI,not_AI,not_AI,not_AI,not_AI,,4
US-2007164273-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-2016049321-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
US-9146455-B2,not_AI,AI,not_AI,not_AI,not_AI,not_AI,AI,not_AI,,4
US-5675663-A,not_AI,AI,not_AI,AI,not_AI,not_AI,not_AI,not_AI,,4
US-2010011037-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,AI,not_AI,,4
US-2008303770-A1,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,not_AI,,4
